store_group,article_id,valid_from,valid_to
SG_HWY_38,ART00288,2024-11-25,2099-12-31
SG_HWY_30,ART00288,2025-12-11,2099-12-31
SG_REGIONAL_25,ART00288,2026-01-05,2099-12-31
SG_REGIONAL_29,ART00288,2023-07-11,2099-12-31
SG_METRO_20,ART00288,2024-06-15,2099-12-31
SG_HWY_18,ART00288,2024-06-18,2099-12-31
SG_HWY_22,ART00288,2024-11-11,2099-12-31
SG_CBD_23,ART00288,2026-01-29,2099-12-31
SG_METRO_04,ART00288,2023-10-06,2099-12-31
SG_REGIONAL_01,ART00288,2024-01-01,2099-12-31
SG_METRO_16,ART00288,2023-04-01,2099-12-31
SG_CBD_39,ART00288,2025-05-25,2099-12-31
SG_REGIONAL_17,ART00288,2025-10-01,2099-12-31
SG_REGIONAL_33,ART00288,2024-02-25,2099-12-31
SG_CBD_31,ART00288,2023-10-14,2099-12-31
SG_METRO_32,ART00288,2024-03-27,2099-12-31
SG_METRO_24,ART00288,2023-07-03,2099-12-31
SG_HWY_26,ART00288,2025-11-26,2099-12-31
SG_CBD_39,ART00289,2023-03-09,2099-12-31
SG_METRO_28,ART00289,2023-01-24,2099-12-31
SG_METRO_04,ART00289,2023-02-25,2099-12-31
SG_CBD_27,ART00289,2023-02-19,2099-12-31
SG_HWY_34,ART00289,2023-03-04,2099-12-31
SG_REGIONAL_05,ART00289,2023-06-21,2099-12-31
SG_METRO_20,ART00289,2024-10-22,2099-12-31
SG_REGIONAL_29,ART00289,2023-12-04,2099-12-31
SG_HWY_10,ART00289,2026-04-14,2099-12-31
SG_REGIONAL_21,ART00289,2023-06-16,2099-12-31
SG_METRO_08,ART00289,2023-06-19,2099-12-31
SG_METRO_36,ART00289,2024-01-25,2099-12-31
SG_CBD_31,ART00289,2025-09-11,2099-12-31
SG_METRO_00,ART00289,2023-07-21,2099-12-31
SG_HWY_34,ART00290,2024-08-11,2099-12-31
SG_CBD_23,ART00290,2025-10-02,2099-12-31
SG_CBD_03,ART00290,2025-12-05,2099-12-31
SG_REGIONAL_01,ART00290,2023-06-06,2099-12-31
SG_REGIONAL_09,ART00290,2023-11-05,2099-12-31
SG_HWY_22,ART00290,2023-12-26,2099-12-31
SG_METRO_20,ART00290,2024-08-14,2099-12-31
SG_METRO_24,ART00290,2025-10-23,2099-12-31
SG_CBD_07,ART00290,2023-03-28,2099-12-31
SG_REGIONAL_25,ART00290,2024-10-05,2099-12-31
SG_REGIONAL_29,ART00290,2025-02-16,2099-12-31
SG_METRO_16,ART00290,2025-08-18,2099-12-31
SG_REGIONAL_33,ART00290,2023-03-24,2099-12-31
SG_CBD_35,ART00290,2025-11-04,2099-12-31
SG_METRO_32,ART00290,2025-06-09,2099-12-31
SG_HWY_26,ART00290,2025-08-15,2099-12-31
SG_METRO_08,ART00290,2023-02-23,2099-12-31
SG_REGIONAL_05,ART00290,2023-04-01,2099-12-31
SG_HWY_02,ART00290,2023-04-11,2099-12-31
SG_REGIONAL_17,ART00290,2023-01-06,2099-12-31
SG_METRO_04,ART00290,2024-06-19,2099-12-31
SG_HWY_18,ART00290,2024-05-18,2099-12-31
SG_CBD_27,ART00290,2025-02-12,2099-12-31
SG_CBD_15,ART00290,2024-12-08,2099-12-31
SG_REGIONAL_21,ART00291,2025-08-20,2099-12-31
SG_REGIONAL_05,ART00291,2023-04-19,2099-12-31
SG_CBD_23,ART00291,2025-04-12,2099-12-31
SG_REGIONAL_33,ART00291,2024-03-01,2099-12-31
SG_REGIONAL_17,ART00291,2024-05-07,2099-12-31
SG_METRO_36,ART00291,2025-04-20,2099-12-31
SG_REGIONAL_09,ART00291,2026-02-17,2099-12-31
SG_REGIONAL_25,ART00291,2025-07-31,2099-12-31
SG_METRO_24,ART00291,2024-12-28,2099-12-31
SG_HWY_18,ART00291,2023-02-04,2099-12-31
SG_CBD_03,ART00291,2025-12-12,2099-12-31
SG_CBD_07,ART00291,2024-01-14,2099-12-31
SG_REGIONAL_13,ART00291,2023-09-15,2099-12-31
SG_METRO_04,ART00291,2023-05-13,2099-12-31
SG_METRO_32,ART00291,2023-05-05,2099-12-31
SG_METRO_08,ART00291,2024-07-02,2099-12-31
SG_METRO_16,ART00291,2023-04-07,2099-12-31
SG_METRO_28,ART00291,2023-09-08,2099-12-31
SG_HWY_10,ART00291,2025-03-13,2099-12-31
SG_CBD_11,ART00291,2024-06-01,2099-12-31
SG_REGIONAL_01,ART00291,2025-12-18,2099-12-31
SG_METRO_20,ART00291,2023-09-12,2099-12-31
SG_HWY_34,ART00291,2026-02-12,2099-12-31
SG_HWY_38,ART00291,2025-12-19,2099-12-31
SG_METRO_12,ART00291,2023-01-11,2099-12-31
SG_HWY_30,ART00291,2024-06-19,2099-12-31
SG_METRO_00,ART00291,2024-06-13,2099-12-31
SG_CBD_31,ART00291,2023-12-30,2099-12-31
SG_HWY_14,ART00291,2026-01-26,2099-12-31
SG_CBD_27,ART00291,2025-08-28,2099-12-31
SG_CBD_15,ART00292,2023-11-21,2099-12-31
SG_REGIONAL_33,ART00292,2023-02-12,2099-12-31
SG_METRO_12,ART00292,2024-05-12,2099-12-31
SG_METRO_24,ART00292,2025-05-09,2099-12-31
SG_REGIONAL_37,ART00292,2023-09-25,2099-12-31
SG_HWY_38,ART00292,2025-01-24,2099-12-31
SG_METRO_04,ART00292,2025-12-18,2099-12-31
SG_REGIONAL_25,ART00292,2025-06-01,2099-12-31
SG_REGIONAL_17,ART00292,2024-03-14,2099-12-31
SG_CBD_07,ART00292,2023-08-02,2099-12-31
SG_HWY_34,ART00292,2024-09-26,2099-12-31
SG_REGIONAL_21,ART00292,2024-05-30,2099-12-31
SG_HWY_02,ART00292,2023-06-18,2099-12-31
SG_REGIONAL_29,ART00292,2025-08-04,2099-12-31
SG_HWY_22,ART00292,2023-03-25,2099-12-31
SG_CBD_35,ART00292,2025-03-10,2099-12-31
SG_CBD_19,ART00292,2024-08-20,2099-12-31
SG_METRO_28,ART00292,2025-03-09,2099-12-31
SG_REGIONAL_09,ART00292,2023-11-17,2099-12-31
SG_REGIONAL_05,ART00292,2024-12-27,2099-12-31
SG_METRO_16,ART00292,2025-02-04,2099-12-31
SG_HWY_18,ART00292,2024-08-18,2099-12-31
SG_METRO_32,ART00292,2023-03-28,2099-12-31
SG_REGIONAL_13,ART00292,2024-01-18,2099-12-31
SG_CBD_31,ART00292,2025-04-05,2099-12-31
SG_HWY_14,ART00293,2023-05-07,2099-12-31
SG_CBD_23,ART00293,2024-11-27,2099-12-31
SG_REGIONAL_21,ART00293,2023-03-18,2099-12-31
SG_HWY_34,ART00293,2024-08-16,2099-12-31
SG_CBD_11,ART00293,2023-04-28,2099-12-31
SG_HWY_18,ART00293,2024-08-19,2099-12-31
SG_METRO_12,ART00293,2024-05-04,2099-12-31
SG_REGIONAL_01,ART00293,2024-02-24,2099-12-31
SG_REGIONAL_05,ART00293,2024-03-18,2099-12-31
SG_CBD_15,ART00293,2024-03-03,2099-12-31
SG_REGIONAL_33,ART00293,2024-12-28,2099-12-31
SG_REGIONAL_09,ART00293,2024-02-02,2099-12-31
SG_REGIONAL_13,ART00293,2025-12-13,2099-12-31
SG_REGIONAL_25,ART00293,2024-06-11,2099-12-31
SG_METRO_08,ART00293,2026-04-17,2099-12-31
SG_METRO_28,ART00293,2024-10-07,2099-12-31
SG_METRO_16,ART00293,2023-09-08,2099-12-31
SG_METRO_36,ART00293,2025-03-19,2099-12-31
SG_HWY_38,ART00293,2024-03-30,2099-12-31
SG_REGIONAL_37,ART00293,2023-10-17,2099-12-31
SG_METRO_00,ART00293,2023-07-29,2099-12-31
SG_CBD_07,ART00293,2023-07-04,2099-12-31
SG_CBD_03,ART00293,2023-07-13,2099-12-31
SG_CBD_35,ART00293,2025-07-20,2099-12-31
SG_HWY_22,ART00293,2025-12-13,2099-12-31
SG_HWY_26,ART00293,2025-08-13,2099-12-31
SG_METRO_20,ART00293,2023-09-11,2099-12-31
SG_CBD_39,ART00293,2026-01-19,2099-12-31
SG_REGIONAL_29,ART00293,2023-04-09,2099-12-31
SG_HWY_02,ART00293,2024-02-11,2099-12-31
SG_METRO_04,ART00293,2024-05-08,2099-12-31
SG_CBD_31,ART00293,2026-04-30,2099-12-31
SG_HWY_10,ART00293,2023-07-07,2099-12-31
SG_REGIONAL_17,ART00293,2024-02-10,2099-12-31
SG_METRO_24,ART00293,2025-10-05,2099-12-31
SG_METRO_08,ART00294,2024-11-01,2099-12-31
SG_REGIONAL_25,ART00294,2025-03-08,2099-12-31
SG_METRO_20,ART00294,2023-07-15,2099-12-31
SG_HWY_14,ART00294,2025-08-03,2099-12-31
SG_HWY_02,ART00294,2025-10-22,2099-12-31
SG_HWY_26,ART00294,2025-04-13,2099-12-31
SG_CBD_35,ART00294,2026-02-05,2099-12-31
SG_METRO_04,ART00294,2025-12-10,2099-12-31
SG_REGIONAL_05,ART00294,2023-01-18,2099-12-31
SG_REGIONAL_29,ART00294,2023-01-22,2099-12-31
SG_METRO_24,ART00294,2024-01-14,2099-12-31
SG_CBD_19,ART00294,2024-03-03,2099-12-31
SG_HWY_30,ART00294,2023-02-24,2099-12-31
SG_METRO_16,ART00294,2023-03-02,2099-12-31
SG_CBD_15,ART00294,2026-04-15,2099-12-31
SG_CBD_27,ART00294,2023-08-07,2099-12-31
SG_HWY_26,ART00295,2024-03-13,2099-12-31
SG_CBD_07,ART00295,2025-03-13,2099-12-31
SG_CBD_35,ART00295,2025-01-23,2099-12-31
SG_METRO_08,ART00295,2024-12-09,2099-12-31
SG_REGIONAL_33,ART00295,2023-10-02,2099-12-31
SG_METRO_00,ART00295,2023-04-29,2099-12-31
SG_CBD_15,ART00295,2023-06-06,2099-12-31
SG_METRO_24,ART00295,2024-09-29,2099-12-31
SG_REGIONAL_21,ART00295,2023-05-26,2099-12-31
SG_REGIONAL_37,ART00295,2023-09-10,2099-12-31
SG_METRO_20,ART00295,2025-12-13,2099-12-31
SG_HWY_22,ART00295,2026-03-23,2099-12-31
SG_HWY_30,ART00295,2024-08-10,2099-12-31
SG_METRO_36,ART00295,2023-08-11,2099-12-31
SG_CBD_23,ART00295,2026-01-09,2099-12-31
SG_REGIONAL_09,ART00295,2024-08-21,2099-12-31
SG_CBD_19,ART00295,2024-04-07,2099-12-31
SG_CBD_03,ART00295,2024-04-18,2099-12-31
SG_REGIONAL_13,ART00295,2025-03-24,2099-12-31
SG_HWY_34,ART00295,2025-12-21,2099-12-31
SG_REGIONAL_21,ART00296,2023-09-24,2099-12-31
SG_REGIONAL_01,ART00296,2025-11-30,2099-12-31
SG_REGIONAL_37,ART00296,2026-01-02,2099-12-31
SG_METRO_08,ART00296,2025-04-14,2099-12-31
SG_HWY_26,ART00296,2023-03-29,2099-12-31
SG_METRO_12,ART00296,2025-01-21,2099-12-31
SG_HWY_10,ART00296,2023-02-13,2099-12-31
SG_REGIONAL_33,ART00296,2024-11-22,2099-12-31
SG_REGIONAL_13,ART00296,2024-05-01,2099-12-31
SG_CBD_19,ART00296,2025-10-05,2099-12-31
SG_HWY_30,ART00296,2025-03-20,2099-12-31
SG_METRO_16,ART00296,2025-05-27,2099-12-31
SG_METRO_04,ART00296,2025-06-10,2099-12-31
SG_HWY_02,ART00296,2023-04-05,2099-12-31
SG_CBD_07,ART00296,2025-11-29,2099-12-31
SG_HWY_14,ART00296,2023-07-16,2099-12-31
SG_METRO_36,ART00296,2023-08-27,2099-12-31
SG_METRO_32,ART00296,2023-09-21,2099-12-31
SG_HWY_22,ART00296,2025-05-23,2099-12-31
SG_CBD_31,ART00296,2023-02-06,2099-12-31
SG_CBD_35,ART00296,2023-03-28,2099-12-31
SG_REGIONAL_29,ART00296,2024-01-31,2099-12-31
SG_CBD_23,ART00296,2023-04-24,2099-12-31
SG_HWY_38,ART00296,2025-12-01,2099-12-31
SG_REGIONAL_09,ART00296,2024-02-21,2099-12-31
SG_METRO_24,ART00297,2025-11-08,2099-12-31
SG_REGIONAL_25,ART00297,2026-01-31,2099-12-31
SG_REGIONAL_05,ART00297,2024-01-11,2099-12-31
SG_REGIONAL_01,ART00297,2025-06-12,2099-12-31
SG_CBD_39,ART00297,2026-03-17,2099-12-31
SG_REGIONAL_09,ART00297,2023-08-11,2099-12-31
SG_REGIONAL_29,ART00297,2025-09-21,2099-12-31
SG_METRO_04,ART00297,2025-09-20,2099-12-31
SG_METRO_20,ART00297,2025-05-19,2099-12-31
SG_HWY_30,ART00297,2026-02-23,2099-12-31
SG_CBD_23,ART00297,2023-10-20,2099-12-31
SG_HWY_06,ART00297,2024-03-07,2099-12-31
SG_CBD_03,ART00297,2025-12-10,2099-12-31
SG_REGIONAL_37,ART00297,2024-06-24,2099-12-31
SG_CBD_35,ART00297,2024-08-17,2099-12-31
SG_METRO_28,ART00297,2023-03-24,2099-12-31
SG_METRO_08,ART00297,2023-08-26,2099-12-31
SG_HWY_10,ART00297,2024-05-10,2099-12-31
SG_CBD_11,ART00297,2024-09-14,2099-12-31
SG_METRO_36,ART00297,2026-02-09,2099-12-31
SG_REGIONAL_13,ART00297,2023-01-11,2099-12-31
SG_REGIONAL_33,ART00298,2024-06-06,2099-12-31
SG_METRO_28,ART00298,2026-04-08,2099-12-31
SG_METRO_12,ART00298,2023-12-06,2099-12-31
SG_REGIONAL_21,ART00298,2025-04-05,2099-12-31
SG_CBD_19,ART00298,2026-03-19,2099-12-31
SG_CBD_15,ART00298,2025-05-11,2099-12-31
SG_HWY_30,ART00298,2026-03-18,2099-12-31
SG_METRO_08,ART00298,2025-02-08,2099-12-31
SG_HWY_26,ART00298,2024-08-30,2099-12-31
SG_REGIONAL_01,ART00298,2026-02-05,2099-12-31
SG_HWY_06,ART00298,2025-07-23,2099-12-31
SG_CBD_07,ART00298,2023-07-03,2099-12-31
SG_METRO_20,ART00298,2025-12-05,2099-12-31
SG_CBD_11,ART00298,2024-08-28,2099-12-31
SG_CBD_35,ART00298,2023-10-25,2099-12-31
SG_CBD_23,ART00298,2026-01-01,2099-12-31
SG_CBD_03,ART00298,2025-01-19,2099-12-31
SG_CBD_39,ART00298,2026-04-01,2099-12-31
SG_METRO_24,ART00298,2025-02-25,2099-12-31
SG_CBD_31,ART00298,2026-03-10,2099-12-31
SG_HWY_14,ART00298,2024-05-23,2099-12-31
SG_METRO_00,ART00298,2023-10-28,2099-12-31
SG_HWY_22,ART00298,2024-11-07,2099-12-31
SG_METRO_16,ART00298,2026-03-03,2099-12-31
SG_CBD_27,ART00298,2023-07-30,2099-12-31
SG_REGIONAL_09,ART00298,2024-08-25,2099-12-31
SG_REGIONAL_25,ART00298,2023-02-13,2099-12-31
SG_HWY_34,ART00298,2025-10-21,2099-12-31
SG_REGIONAL_17,ART00298,2024-09-26,2099-12-31
SG_METRO_04,ART00298,2026-03-12,2099-12-31
SG_HWY_10,ART00298,2024-02-03,2099-12-31
SG_HWY_02,ART00298,2023-12-25,2099-12-31
SG_HWY_18,ART00298,2024-01-25,2099-12-31
SG_REGIONAL_05,ART00298,2023-08-10,2099-12-31
SG_METRO_36,ART00298,2024-01-14,2099-12-31
SG_HWY_14,ART00299,2024-08-06,2099-12-31
SG_HWY_18,ART00299,2023-01-07,2099-12-31
SG_REGIONAL_09,ART00299,2024-12-06,2099-12-31
SG_CBD_27,ART00299,2025-04-14,2099-12-31
SG_CBD_03,ART00299,2023-10-19,2099-12-31
SG_HWY_26,ART00299,2026-03-05,2099-12-31
SG_REGIONAL_01,ART00299,2025-06-08,2099-12-31
SG_HWY_30,ART00299,2024-11-30,2099-12-31
SG_METRO_04,ART00299,2023-03-03,2099-12-31
SG_METRO_12,ART00299,2026-01-29,2099-12-31
SG_METRO_20,ART00299,2023-10-29,2099-12-31
SG_HWY_34,ART00299,2025-04-11,2099-12-31
SG_CBD_39,ART00299,2026-04-24,2099-12-31
SG_METRO_24,ART00299,2025-01-04,2099-12-31
SG_REGIONAL_13,ART00299,2026-01-20,2099-12-31
SG_METRO_00,ART00299,2023-10-28,2099-12-31
SG_METRO_28,ART00299,2025-06-08,2099-12-31
SG_REGIONAL_33,ART00299,2024-06-28,2099-12-31
SG_REGIONAL_05,ART00299,2023-07-11,2099-12-31
SG_HWY_06,ART00299,2026-02-01,2099-12-31
SG_REGIONAL_37,ART00299,2025-02-22,2099-12-31
SG_REGIONAL_17,ART00299,2026-03-19,2099-12-31
SG_CBD_07,ART00299,2025-02-13,2099-12-31
SG_METRO_16,ART00299,2024-12-06,2099-12-31
SG_HWY_22,ART00299,2025-04-13,2099-12-31
SG_HWY_10,ART00299,2023-05-30,2099-12-31
SG_CBD_35,ART00299,2024-03-19,2099-12-31
SG_HWY_38,ART00299,2023-01-31,2099-12-31
SG_REGIONAL_21,ART00299,2026-02-24,2099-12-31
SG_METRO_36,ART00299,2025-09-13,2099-12-31
SG_METRO_08,ART00299,2025-05-22,2099-12-31
SG_HWY_02,ART00299,2023-07-21,2099-12-31
SG_REGIONAL_29,ART00299,2023-10-26,2099-12-31
SG_CBD_31,ART00299,2024-01-25,2099-12-31
SG_CBD_23,ART00299,2025-12-18,2099-12-31
SG_METRO_36,ART00300,2024-04-03,2099-12-31
SG_REGIONAL_21,ART00300,2023-01-03,2099-12-31
SG_CBD_07,ART00300,2023-01-14,2099-12-31
SG_METRO_16,ART00300,2025-11-18,2099-12-31
SG_METRO_12,ART00300,2025-06-08,2099-12-31
SG_REGIONAL_17,ART00300,2025-03-11,2099-12-31
SG_REGIONAL_25,ART00300,2025-03-08,2099-12-31
SG_REGIONAL_09,ART00300,2023-05-09,2099-12-31
SG_CBD_15,ART00300,2023-04-23,2099-12-31
SG_HWY_18,ART00300,2023-08-28,2099-12-31
SG_REGIONAL_33,ART00300,2025-03-03,2099-12-31
SG_METRO_24,ART00300,2025-10-28,2099-12-31
SG_METRO_32,ART00300,2024-02-18,2099-12-31
SG_CBD_39,ART00300,2023-06-03,2099-12-31
SG_METRO_08,ART00300,2023-06-16,2099-12-31
SG_METRO_20,ART00300,2024-01-31,2099-12-31
SG_REGIONAL_01,ART00300,2024-11-16,2099-12-31
SG_METRO_00,ART00300,2023-02-22,2099-12-31
SG_REGIONAL_05,ART00300,2023-04-09,2099-12-31
SG_CBD_31,ART00300,2023-05-16,2099-12-31
SG_REGIONAL_33,ART00301,2025-01-24,2099-12-31
SG_CBD_03,ART00301,2024-03-27,2099-12-31
SG_REGIONAL_17,ART00301,2024-07-27,2099-12-31
SG_REGIONAL_05,ART00301,2024-07-07,2099-12-31
SG_HWY_18,ART00301,2023-02-04,2099-12-31
SG_METRO_04,ART00301,2025-10-11,2099-12-31
SG_METRO_20,ART00301,2025-06-21,2099-12-31
SG_HWY_38,ART00301,2025-06-25,2099-12-31
SG_REGIONAL_29,ART00301,2024-07-30,2099-12-31
SG_REGIONAL_13,ART00301,2025-03-11,2099-12-31
SG_METRO_24,ART00301,2023-11-29,2099-12-31
SG_METRO_36,ART00301,2023-04-30,2099-12-31
SG_CBD_27,ART00301,2025-07-08,2099-12-31
SG_CBD_39,ART00301,2023-10-14,2099-12-31
SG_METRO_16,ART00301,2025-04-05,2099-12-31
SG_HWY_06,ART00301,2025-04-23,2099-12-31
SG_CBD_35,ART00301,2023-09-24,2099-12-31
SG_HWY_14,ART00301,2023-10-08,2099-12-31
SG_HWY_26,ART00301,2024-12-06,2099-12-31
SG_HWY_30,ART00301,2023-02-09,2099-12-31
SG_HWY_34,ART00301,2026-02-11,2099-12-31
SG_REGIONAL_01,ART00301,2023-07-08,2099-12-31
SG_CBD_31,ART00302,2023-01-22,2099-12-31
SG_HWY_30,ART00302,2024-02-24,2099-12-31
SG_METRO_24,ART00302,2023-12-03,2099-12-31
SG_CBD_03,ART00302,2023-07-28,2099-12-31
SG_HWY_10,ART00302,2023-06-10,2099-12-31
SG_METRO_04,ART00302,2023-12-01,2099-12-31
SG_METRO_16,ART00302,2023-01-01,2099-12-31
SG_REGIONAL_01,ART00302,2025-02-16,2099-12-31
SG_REGIONAL_25,ART00302,2023-08-19,2099-12-31
SG_REGIONAL_29,ART00302,2024-03-24,2099-12-31
SG_REGIONAL_33,ART00302,2025-05-14,2099-12-31
SG_REGIONAL_21,ART00302,2024-05-02,2099-12-31
SG_REGIONAL_17,ART00302,2025-11-17,2099-12-31
SG_METRO_08,ART00302,2024-10-12,2099-12-31
SG_HWY_02,ART00302,2023-09-29,2099-12-31
SG_HWY_06,ART00302,2025-08-15,2099-12-31
SG_REGIONAL_37,ART00302,2025-10-12,2099-12-31
SG_CBD_23,ART00302,2026-01-23,2099-12-31
SG_HWY_14,ART00302,2026-03-20,2099-12-31
SG_CBD_07,ART00302,2024-12-07,2099-12-31
SG_CBD_39,ART00302,2025-02-09,2099-12-31
SG_HWY_34,ART00302,2023-09-06,2099-12-31
SG_CBD_35,ART00302,2024-01-25,2099-12-31
SG_CBD_11,ART00302,2024-03-22,2099-12-31
SG_REGIONAL_05,ART00302,2025-07-05,2099-12-31
SG_METRO_36,ART00302,2023-06-02,2099-12-31
SG_CBD_15,ART00302,2026-01-21,2099-12-31
SG_HWY_22,ART00302,2024-08-30,2099-12-31
SG_METRO_32,ART00302,2024-09-20,2099-12-31
SG_METRO_20,ART00302,2024-06-25,2099-12-31
SG_HWY_26,ART00302,2026-04-28,2099-12-31
SG_HWY_38,ART00302,2023-04-11,2099-12-31
SG_CBD_27,ART00302,2023-12-12,2099-12-31
SG_REGIONAL_37,ART00303,2026-04-21,2099-12-31
SG_METRO_20,ART00303,2026-01-03,2099-12-31
SG_CBD_03,ART00303,2024-01-09,2099-12-31
SG_REGIONAL_09,ART00303,2023-07-29,2099-12-31
SG_REGIONAL_25,ART00303,2024-02-01,2099-12-31
SG_HWY_18,ART00303,2024-06-18,2099-12-31
SG_METRO_32,ART00303,2025-11-29,2099-12-31
SG_HWY_02,ART00303,2025-05-09,2099-12-31
SG_HWY_06,ART00303,2023-12-18,2099-12-31
SG_REGIONAL_13,ART00303,2026-03-18,2099-12-31
SG_METRO_08,ART00303,2026-01-23,2099-12-31
SG_METRO_36,ART00303,2024-11-27,2099-12-31
SG_REGIONAL_01,ART00303,2025-10-03,2099-12-31
SG_CBD_07,ART00303,2025-06-15,2099-12-31
SG_HWY_14,ART00303,2024-04-23,2099-12-31
SG_CBD_31,ART00303,2025-05-22,2099-12-31
SG_REGIONAL_21,ART00303,2024-04-19,2099-12-31
SG_REGIONAL_29,ART00303,2026-01-09,2099-12-31
SG_CBD_39,ART00303,2024-05-12,2099-12-31
SG_METRO_12,ART00303,2023-08-24,2099-12-31
SG_CBD_15,ART00303,2025-11-21,2099-12-31
SG_REGIONAL_17,ART00303,2023-12-29,2099-12-31
SG_CBD_23,ART00303,2026-01-18,2099-12-31
SG_METRO_04,ART00303,2024-10-14,2099-12-31
SG_CBD_35,ART00303,2025-04-16,2099-12-31
SG_CBD_11,ART00303,2023-03-01,2099-12-31
SG_HWY_38,ART00303,2024-11-24,2099-12-31
SG_HWY_26,ART00303,2024-04-13,2099-12-31
SG_HWY_10,ART00303,2026-03-18,2099-12-31
SG_HWY_22,ART00303,2025-07-09,2099-12-31
SG_REGIONAL_33,ART00303,2023-02-16,2099-12-31
SG_METRO_28,ART00303,2025-10-06,2099-12-31
SG_CBD_27,ART00303,2026-04-20,2099-12-31
SG_METRO_00,ART00303,2026-01-20,2099-12-31
SG_HWY_30,ART00303,2025-05-27,2099-12-31
SG_METRO_24,ART00303,2025-04-04,2099-12-31
SG_HWY_34,ART00303,2023-09-01,2099-12-31
SG_HWY_30,ART00304,2025-03-16,2099-12-31
SG_CBD_03,ART00304,2025-01-19,2099-12-31
SG_REGIONAL_25,ART00304,2023-01-31,2099-12-31
SG_CBD_31,ART00304,2024-11-17,2099-12-31
SG_CBD_15,ART00304,2026-01-09,2099-12-31
SG_REGIONAL_37,ART00304,2025-07-05,2099-12-31
SG_REGIONAL_33,ART00304,2023-08-03,2099-12-31
SG_REGIONAL_09,ART00304,2024-06-26,2099-12-31
SG_METRO_00,ART00304,2025-04-09,2099-12-31
SG_CBD_11,ART00304,2026-03-12,2099-12-31
SG_METRO_24,ART00304,2023-11-04,2099-12-31
SG_METRO_36,ART00304,2023-05-30,2099-12-31
SG_METRO_12,ART00304,2025-12-06,2099-12-31
SG_REGIONAL_17,ART00304,2023-12-23,2099-12-31
SG_METRO_04,ART00304,2023-05-29,2099-12-31
SG_HWY_02,ART00304,2026-03-14,2099-12-31
SG_REGIONAL_21,ART00304,2023-10-12,2099-12-31
SG_REGIONAL_05,ART00304,2024-11-01,2099-12-31
SG_HWY_22,ART00304,2026-03-08,2099-12-31
SG_CBD_07,ART00304,2025-03-25,2099-12-31
SG_CBD_39,ART00304,2025-07-24,2099-12-31
SG_HWY_10,ART00304,2026-05-01,2099-12-31
SG_CBD_23,ART00304,2023-03-22,2099-12-31
SG_REGIONAL_29,ART00304,2026-02-15,2099-12-31
SG_HWY_34,ART00305,2025-11-14,2099-12-31
SG_REGIONAL_17,ART00305,2026-02-07,2099-12-31
SG_CBD_15,ART00305,2023-05-16,2099-12-31
SG_CBD_27,ART00305,2023-06-22,2099-12-31
SG_CBD_39,ART00305,2024-08-03,2099-12-31
SG_HWY_18,ART00305,2024-12-11,2099-12-31
SG_REGIONAL_01,ART00305,2025-07-14,2099-12-31
SG_HWY_10,ART00305,2026-01-22,2099-12-31
SG_METRO_08,ART00305,2025-11-05,2099-12-31
SG_METRO_28,ART00305,2025-07-26,2099-12-31
SG_REGIONAL_29,ART00305,2023-03-15,2099-12-31
SG_REGIONAL_33,ART00305,2025-06-22,2099-12-31
SG_METRO_36,ART00305,2023-07-07,2099-12-31
SG_METRO_32,ART00305,2025-01-01,2099-12-31
SG_REGIONAL_25,ART00305,2024-01-02,2099-12-31
SG_HWY_30,ART00305,2024-04-26,2099-12-31
SG_CBD_19,ART00305,2026-01-19,2099-12-31
SG_HWY_22,ART00305,2025-04-02,2099-12-31
SG_CBD_07,ART00305,2025-07-05,2099-12-31
SG_HWY_38,ART00305,2025-03-10,2099-12-31
SG_REGIONAL_13,ART00305,2025-09-05,2099-12-31
SG_CBD_31,ART00305,2024-02-06,2099-12-31
SG_METRO_16,ART00305,2026-01-09,2099-12-31
SG_REGIONAL_09,ART00305,2024-01-18,2099-12-31
SG_METRO_04,ART00305,2023-02-23,2099-12-31
SG_REGIONAL_37,ART00305,2025-07-14,2099-12-31
SG_METRO_20,ART00305,2024-07-16,2099-12-31
SG_REGIONAL_05,ART00305,2025-02-18,2099-12-31
SG_METRO_04,ART00306,2024-07-05,2099-12-31
SG_CBD_39,ART00306,2023-03-03,2099-12-31
SG_REGIONAL_29,ART00306,2025-01-08,2099-12-31
SG_CBD_31,ART00306,2025-03-10,2099-12-31
SG_HWY_34,ART00306,2025-02-19,2099-12-31
SG_METRO_36,ART00306,2024-11-10,2099-12-31
SG_METRO_24,ART00306,2025-07-24,2099-12-31
SG_REGIONAL_09,ART00306,2026-03-11,2099-12-31
SG_CBD_27,ART00306,2023-03-20,2099-12-31
SG_METRO_16,ART00306,2023-03-04,2099-12-31
SG_CBD_15,ART00306,2023-09-13,2099-12-31
SG_HWY_22,ART00306,2023-12-10,2099-12-31
SG_CBD_35,ART00306,2024-07-26,2099-12-31
SG_HWY_38,ART00306,2026-01-14,2099-12-31
SG_HWY_26,ART00306,2023-12-27,2099-12-31
SG_HWY_10,ART00306,2024-12-02,2099-12-31
SG_HWY_30,ART00306,2025-02-06,2099-12-31
SG_HWY_18,ART00306,2024-07-03,2099-12-31
SG_HWY_06,ART00306,2024-05-29,2099-12-31
SG_REGIONAL_37,ART00306,2024-01-09,2099-12-31
SG_REGIONAL_01,ART00306,2025-12-08,2099-12-31
SG_REGIONAL_17,ART00306,2025-03-16,2099-12-31
SG_REGIONAL_33,ART00306,2025-08-01,2099-12-31
